,CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,avg,Cluster
956,764616066,0,0,0,0,0.03,0.017143102,0.006564551,0.021436308,0,0,0,0,0,0,0,0,0.125080307,0.063282309,0,0,0.02739726,0.013448407,0,0,0.016260163,0.03746857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0.054784994,0.002857184,0.158386129,0,0,0,0,0.037712762,0,0.121174266,0,0.176392131,0,0,0,0,0,0,0,0,0,0.394107838,0.011142307,1
3255,695243311,0,0,0.083333333,0.765625,0,0,0,0,0,0,0.032,0.015926768,0,0,0,0,0,0,0,0,0,0,0.061068702,0.099057524,0,0,0,0,0,0,0.017,0.030391496,0,0,0,0,0,0,0,0,0.060234454,0.115761584,0,0,0.052631579,0.154696133,0,0,0,0.059819196,0,0,0,0,0,0.169446298,0,0,0,0.093991633,0,0.368885021,0,0,0,0,0.370946822,0.011146737,2
3024,450547450,0,0,0.073129252,0.671875,0.035,0.022371748,0.002188184,0.001504302,0,0,0,0,0,0,0.022988506,0.012803143,0.028427343,0.016649776,0.047244094,0.076070102,0,0,0,0,0,0,0.069892473,0.092255651,0,0,0.006688963,0.01344412,0,0,0,0,0,0,0,0,0.010663482,0.007207307,0,0,0,0,0.003195964,0.033344448,0,0,0,0.059099437,0.043658326,0.180630818,0,0,0,0.055395695,0,0.105671923,0,0.129731532,0,0,0,0,0,0.011154652,2
2100,345860043,0,0,0.06462585,0.59375,0.015,0.008057258,0,0,0,0,0.016,0.014364818,0.037316581,0.039015599,0.045977011,0.045725511,0.024873925,0.039432986,0,0,0,0,0,0,0.073170732,0.061656692,0,0,0.010869565,0.004329256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002685753,0,0,0.107905366,0.150646357,0.105534709,0.118170837,0,0,0,0.064502982,0,0.049683228,0,0,0,0,0,0,0,0,0.011160391,2
2403,665092185,0,0,0.076530612,0.703125,0.01,0.020486007,0.019693654,0.036268729,0,0,0.002666667,0.002874244,0.01946952,0.023968013,0.068965517,0.06645441,0.022741874,0.018176553,0,0,0,0,0.040712468,0.097237569,0.024390244,0.012997131,0,0,0.010869565,0.012174216,0,0,0.003813344,0.004881183,0.004463126,0.004889818,0,0,0,0,0,0,0,0,0,0,0.010243003,0.089326072,0,0.129544143,0.177377678,0.102251407,0.059577222,0,0,0.249499666,0.040791375,0,0.139713238,0,0.121219338,0,0.193466054,0,0,0,0,0.011166143,2
2973,379225766,0.083333333,0.949895616,0.838435374,0.46875,0.005,0.003528622,0,0,0,0,0,0,0,0,0.114942529,0.067741498,0.011370937,0.007225871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025423567,0.029613149,0,0,0,0,0,0,0.066646762,0.020250866,0,0,0,0,0.003528622,0,0,0,0,0.062539087,0.047368421,0,0,0,0,0,0,0,0.110306464,0.058322495,0,0,0,0,0,0.01116919,4
1433,978477461,0,0.043841336,0.045918367,0.09375,0,0,0,0,0,0,0.026666667,0.025541721,0,0,0.08045977,0.102492887,0.022741874,0.101425431,0,0,0,0,0,0,0.073170732,0.162588094,0,0,0.010869565,0.046459598,0,0,0.000846562,0.000738411,0,0,0,0,0,0,0,0,0,0,0.00877193,0.023142603,0,0,0,0.115118292,0,0.135173769,0.33244176,0,0,0,0.170093735,0,0.533177726,0,0.08260225,0,0,0,0,0,0.332962757,0.011176355,1
2592,863952933,1,0,0.163265306,0,0.085,0.072243889,0,0,0,0,0,0,0,0,0.045977011,0.032312695,0.034112811,0.060465667,0,0,0,0,0,0,0,0,0,0,0,0,0.044314381,0.142660379,0,0,0,0,0,0,0,0,0.014217976,0.021010505,0,0,0,0,0.004249641,0,0,0,0,0.074577861,0.132125395,0,0,0,0,0,0,0.169256251,0,0.283641821,0,0,0,0,0,0.011181109,3
4800,1066651835,0.0625,0,0.010204082,0,0.025,0.028214689,0,0,0,0,0.029333333,0.019684409,0.101851551,0.085994256,0,0,0.017056406,0.004080182,0,0,0,0,0,0,0,0,0,0,0,0,0.026755853,0.028669811,0,0,0,0,0,0,0.023809524,0.019050117,0,0,0,0,0,0,0.005642938,0,0,0.080653622,0.121653327,0,0.017831464,0,0,0,0,0,0,0.056336785,0,0,0,0,0.319727891,0,0,0.011190333,1
2020,1075718476,0.260416667,0,0.052721088,0.09375,0.02,0.033543336,0,0,0,0,0.005333333,0.002394136,0.00648984,0.005034634,0.045977011,0.069502777,0.051169217,0.032036011,0.007874016,0.009333216,0,0,0.010178117,0.012934677,0,0,0,0,0.043478261,0.020861783,0,0,0,0,0,0,0,0,0,0,0.007108988,0.019287421,0,0,0.026315789,0.049144226,0.008385834,0,0,0.053952683,0.111777944,0.160412758,0.046668584,0.132972072,0,0.13275517,0,0,0.059853284,0,0,0.52076038,0,0,0,0,0.235686492,0.011196229,5
4152,894617562,0,0.048016701,0.102040816,0.578125,0,0,0,0,0,0,0,0,0,0,0,0,0.02984871,0.039564605,0.05511811,0.19576348,0,0,0,0,0,0,0.021505376,0.02106504,0.043478261,0.034401604,0,0,0.003813344,0.007662211,0,0,0,0,0,0,0,0,0,0,0.070175439,0.032917359,0,0,0,0,0,0,0.098804388,0.398439826,0,0,0,0.041108222,0.098699567,0,0.190283401,0,0,0,0,0,0.059199555,0.011196962,2
1038,814379061,0,0,0.00170068,0.015625,0.02,0.015943085,0,0,0,0,0,0,0,0,0.022988506,0.040170709,0.042641014,0.04296037,0.031496063,0.02902367,0,0,0,0,0.040650407,0.069943691,0,0,0,0,0,0,0.007626689,0.007403287,0,0,0.002314815,0.033181452,0.047619048,0.050021458,0,0,0,0,0.00877193,0.013251941,0.003985771,0,0,0,0,0.185428393,0.075099223,0.103376407,0,0,0.13171057,0,0,0,0.091926649,0,0,0.338297399,0.419767907,0,0.190661479,0.011205424,1
2876,1057881110,0,0.36743215,0.299319728,0,0.052085,0.034957642,0,0,0,0,0,0,0.002161117,0.00046179,0,0,0.022741874,0.012424813,0,0,0,0,0,0,0.097560976,0.047136735,0,0,0.010869565,0.004329256,0.003434783,0.002245677,0,0,0.003321714,0.001638541,0,0,0,0,0.035544939,0.018268393,0,0,0,0,0.003355826,0,0,0,0.030788478,0,0.040724763,0,0,0,0.03698455,0,0.049683228,0.034374318,0,0.098649325,0.087105624,0,0,0,0,0.011219913,1
2796,1004994891,0,0.72651357,0.591836735,0,0.035,0.031286161,0.002188184,0.003369637,0,0,0,0,0,0,0,0,0.017056406,0.018005449,0.070866142,0.041282659,0.099315068,0.045925618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004469452,0.074691564,0,0,0,0,0.078688525,0.065351304,0.114152792,0,0,0,0,0,0,0,0,0,0,0,0,0.01122129,0
3414,881357982,0,0.440501044,0.418367347,0.546875,0.01,0.004257204,0,0,0.025641026,0.008942689,0,0,0.120062043,0.041211916,0.034482759,0.023709524,0.005685469,0.01338563,0,0,0,0,0,0,0,0,0,0,0,0,0.0129699,0.022561569,0.004980228,0.006626518,0,0,0,0,0,0,0.010663482,0.011098142,0,0,0,0,0.002128602,0,0.016967232,0,0.049458311,0.072962268,0.175496117,0,0,0,0,0,0,0.091457372,0.126005353,0.19976655,0,0,0,0,0,0.011224245,2
547,568260475,0,0,0.044217687,0.40625,0.015,0.009471564,0.048140044,0.026129731,0,0,0,0,0,0,0.011494253,0.00677415,0.011370937,0.008594706,0,0,0,0,0.040712468,0.038479038,0,0,0.010752688,0.015324689,0.043478261,0.026905308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043859649,0.012633775,0.003157188,0.026326957,0,0,0,0.062539087,0.056341674,0,0,0.098732488,0,0.059811962,0.077192397,0,0,0,0,0,0,0,0.03635353,0.011240415,2
4387,609544945,0,0.939457203,0.795918367,0.28125,0,0,0.01750547,0.024971418,0,0,0,0,0,0,0.045977011,0.044235198,0.03979828,0.036511049,0.015748031,0.024342432,0,0,0,0,0.008130081,0.018025994,0,0,0.097826087,0.081209867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06918973,0,0,0,0.102095059,0.068384075,0.173405586,0,0,0.169723241,0,0.103553036,0,0,0,0,0,0,0,0,0.011249248,0
2564,824755714,0.989583333,0.567849687,0.692176871,0.625,0.015,0.009342991,0.002188184,0.001504302,0,0,0,0,0,0,0.045977011,0.024251456,0.03979828,0.01793964,0.039370079,0.030164721,0.010273973,0.008162629,0.010178117,0.016184595,0.040650407,0.028296207,0,0,0.02173913,0.008077404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311433,0.033344448,0,0,0,0.055972483,0.033600394,0.08595248,0.19612742,0.16611074,0.053284428,0,0.046348783,0,0,0,0,0,0,0,0,0.011258759,3
3676,1054426877,0.270833333,0,0.044217687,0,0.005,0.003757197,0,0,0,0,0,0,0.01297968,0.020487695,0.057471264,0.12477984,0.017056406,0.056556589,0,0,0,0,0.091603053,0.114462138,0,0,0.02688172,0.10750346,0,0,0,0,0,0,0,0,0,0,0,0,0.014217976,0.026642951,0,0,0,0,0.003757197,0,0,0,0.227431858,0.230393996,0.247167098,0,0,0.130531465,0,0.167833567,0,0,0,0.35967984,0,0,0,0,0,0.011260505,5
4857,719890907,0,0.90605428,0.801020408,0.578125,0.06,0.05778654,0,0,0,0,0,0,0.077878082,0.096176156,0.011494253,0.002845143,0.028427343,0.027047659,0,0,0,0,0,0,0.016260163,0.018025994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03164557,0.055172547,0,0,0.004815545,0,0,0,0.177940318,0.026266417,0.07092321,0,0,0,0.084861621,0,0,0,0,0,0,0,0,0.05065114,0,0.01128527,4
4285,1064476425,0.135416667,0,0.022108844,0,0.025,0.013557337,0,0,0,0,0,0,0.00324492,0.003153686,0.011494253,0.011854762,0.022741874,0.040525422,0.007874016,0.018988268,0,0,0,0,0.008130081,0.014130396,0,0,0.086956522,0.08606212,0,0,0,0,0.001708701,0.003638334,0,0,0,0,0,0,0.025316456,0.037143189,0.035087719,0.006027122,0.002711467,0,0,0,0.140035009,0.109443402,0.132830026,0.270529387,0,0,0.133044348,0,0.123457819,0,0,0,0.376,0,0,0.042624117,0.02167871,0.011292292,1
219,425306693,0,0,0.00170068,0.015625,0.015,0.038529122,0,0,0,0,0.053333333,0.085139071,0,0,0.091954023,0.237975884,0,0,0.007874016,0.058486205,0,0,0.010178117,0.012934677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.057102666,0,0,0,0,0,0,0.012843041,0,0,0.19186382,0,0.274624765,0,0.83326386,0,0.13275517,0,0,0,0,0,0,0,0,0.479191677,0,0,0.011297927,1
3381,847758141,0,0.920668058,0.775510204,0.234375,0.01,0.012885898,0,0,0,0,0,0,0,0,0.114942529,0.12701531,0.005685469,0.014175343,0.007874016,0.014599608,0,0,0.050890585,0.064738382,0,0,0,0,0.010869565,0.007234797,0,0,0,0,0,0,0,0,0,0,0.025770081,0.020102644,0,0,0,0,0.006442949,0,0,0,0,0.117260788,0.185849871,0.208003335,0,0.132888592,0,0,0.083027676,0,0,0.149730037,0,0,0,0,0,0.011301612,0
1331,940234495,0,0.728601253,0.642857143,0.453125,0,0,0,0,0,0,0.101333333,0.056012547,0,0,0,0,0.005685469,0.009147505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119047619,0.047756426,0,0,0,0,0,0,0,0,0,0.066434841,0,0,0.119930975,0,0,0,0,0,0,0,0,0,0,0,0.160304122,0,0,0.011303321,4
1098,847512464,0,0,0.00170068,0.015625,0,0,0.019693654,0.013538721,0,0,0,0,0,0,0,0,0,0,0.031496063,0.049621112,0,0,0,0,0.056910569,0.042249531,0.037634409,0.023397058,0.054347826,0.048871197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0.046246571,0,0.033344448,0,0,0,0,0,0.176740308,0,0,0.056828467,0.026090932,0.112170724,0,0,0,0,0,0,0,0.221789883,0.011319916,1
4094,779669282,0,0,0.010204082,0.09375,0,0,0,0,0,0,0.005333333,0.004468201,0.047862571,0.037033283,0.011494253,0.018561171,0.022741874,0.018242363,0,0,0,0,0.010178117,0.010334742,0,0,0.016129032,0.034775255,0,0,0,0,0,0,0,0,0,0,0.095238095,0.071384293,0,0,0,0,0.01754386,0.081057064,0,0,0,0.100692441,0.111485498,0.171357098,0.059792925,0,0,0.106070714,0,0.090484764,0,0,0,0,0,0,0.299519808,0,0.583101723,0.011326057,1
3189,606436335,0,0.081419624,0.141156463,0.6875,0.015,0.011643023,0.006564551,0.020939888,0.025641026,0.026336133,0.002666667,0.001209871,0,0,0,0,0.085282028,0.046237677,0,0,0.006849315,0.003102146,0.010178117,0.015534612,0.024390244,0.04380777,0.032258065,0.004766542,0,0,0.006688963,0.004910547,0,0,0,0,0.002314815,0.013058929,0,0,0,0,0,0,0.00877193,0.009620214,0.003881008,0.154718239,0.049968332,0.054529717,0,0,0.04041415,0,0.111805122,0.159439626,0.137490275,0.00620124,0,0.038597317,0,0,0,0.133140698,0,0,0.138410228,0.011330286,2
3555,996949079,0.552083333,0,0.090136054,0,0,0,0,0,0,0,0,0,0.01297968,0.005045897,0.011494253,0.010228966,0.056854685,0.058320281,0,0,0,0,0.020356234,0.020669483,0.032520325,0.011332649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092416843,0.100605858,0,0,0,0,0,0,0,0,0.056014004,0.094434021,0.076462468,0,0,0.106070714,0.026675559,0,0,0,0,0.208950629,0,0,0,0,0,0.011331101,5
2647,912175619,0,0.43006263,0.37755102,0.25,0,0,0.002188184,0.001308743,0,0,0.005333333,0.005108344,0,0,0,0,0.015475845,0.030061729,0,0,0.037671233,0.016368583,0.010178117,0.006564836,0.048780488,0.06438361,0,0,0,0,0,0,0,0,0,0,0.003472222,0.019599294,0,0,0.007108988,0.011098142,0,0,0.096491228,0.191863385,0,0.02900967,0,0.115118292,0,0,0.144795324,0,0.107262506,0.067378252,0.101033678,0,0,0,0,0.299649825,0,0.133214788,0,0,0.250947496,0.011334982,0
2880,1061012272,0.25,0,0.040816327,0,0.005,0.010700153,0,0,0,0,0,0,0.142776483,0.066734246,0,0,0.034112811,0.047698646,0,0,0,0,0,0,0.008130081,0.035379113,0,0,0,0,0.006688963,0.021543529,0,0,0,0,0,0,0,0,0,0,0.012658228,0.009663426,0.01754386,0.007649809,0.010700153,0,0,0,0.067346382,0,0.104227783,0,0,0,0.333111037,0,0,0.169333961,0,0,0,0,0,0.022178764,0.055030573,0.011345521,5
4744,680631389,0,0.922755741,0.821428571,0.640625,0,0,0.002188184,0.00567122,0.025641026,0.010418497,0.032,0.031136575,0,0,0.022988506,0.080205934,0.03979828,0.028205904,0.078740157,0.04461804,0,0,0,0,0.008130081,0.010588944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0.021172198,0,0.12570857,0.019767326,0.116945566,0,0.370231395,0.052828793,0.063568153,0,0,0.0996999,0,0,0,0,0,0,0,0,0,0.152306837,0.011351505,4
3707,1064104704,0.145833333,0,0.023809524,0,0.02,0.015371648,0,0,0,0,0,0,0,0,0.045977011,0.0470126,0.022741874,0.033799703,0,0,0.006849315,0.010727531,0,0,0,0,0,0,0,0,0.015050167,0.048147316,0,0,0,0,0.03125,0.249209706,0,0,0.085307855,0.039890316,0,0,0,0,0.003842912,0,0,0,0,0.108505316,0.11078516,0,0.386633354,0,0,0,0,0.168196438,0,0.08975321,0,0.188206433,0,0,0,0.011358811,1
3415,882875818,0.989583333,0,0.161564626,0,0,0,0,0,0,0,0,0,0,0,0.022988506,0.024251456,0.079596559,0.041907419,0.007874016,0.005822289,0,0,0.030534351,0.031004225,0.016260163,0.00789744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175439,0.075145849,0,0,0,0,0,0.111944966,0.039245655,0.08295123,0,0.106070714,0.03717906,0,0,0,0,0,0,0,0,0,0.135144525,0.011371452,3
4348,530729805,0.770833333,0.929018789,0.899659864,0.15625,0.015,0.015700224,0,0,0,0,0.002666667,0.002298115,0.028120477,0.007692741,0.08045977,0.060831866,0.072012144,0.04744857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026956532,0.016408063,0.003417401,0.003277081,0.002314815,0.006518564,0,0,0,0,0,0,0,0,0.005233408,0,0,0.103577611,0.039416732,0.080228714,0.049114796,0,0,0,0,0,0,0,0.057642944,0,0.169333333,0.066459213,0,0,0,0.01137652,3
2639,902779693,0,0,0.071428571,0.65625,0.005,0.002500036,0.006564551,0.005370359,0,0,0,0,0,0,0.045977011,0.02757079,0.073911091,0.10828277,0.062992126,0.013809649,0.006849315,0.005181796,0.010178117,0.019434514,0.016260163,0.02471934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002500036,0.039679893,0,0,0,0.063633521,0.109205549,0.024593581,0.186758276,0.199466311,0.116372124,0,0,0,0,0,0,0,0,0,0,0.011386619,2
4445,814650271,0,0.018789144,0.015306122,0,0.025,0.020643152,0.002188184,0.004497864,0,0,0.005333333,0.000499312,0.015140797,0.007478741,0.068965517,0.072754369,0.035374985,0.065769904,0,0,0,0,0.030534351,0.019499513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.019050117,0,0,0.012658228,0.013536543,0.00877193,0.003824904,0.00412863,0.0996999,0,0.011252164,0.071170815,0.111944966,0.138588088,0,0,0.066711141,0,0,0,0,0,0,0,0,0.319727891,0.031068047,0.055030573,0.011388842,1
4453,842213191,0,0.931106472,0.792517007,0.3125,0.005,0.004557208,0,0,0,0,0,0,0.020553324,0.01726643,0.022988506,0.022490177,0.059538226,0.043960672,0,0,0,0,0.010178117,0.008124797,0,0,0,0,0.010869565,0.006508412,0.005575251,0.02663373,0,0,0,0,0.011574074,0.058558068,0,0,0.063980891,0.018231338,0,0,0.01754386,0.024649384,0.004557208,0,0,0,0.121043838,0.103814884,0.055038095,0,0,0.083388926,0,0,0.074691564,0.251161818,0,0.054694014,0,0.119404312,0,0,0.177320734,0.011390091,0
3639,1050310166,0.322916667,0,0.052721088,0,0.02,0.009085844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020356234,0.025934352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1172983,0.035832731,0,0,0.070175439,0.008345246,0.002271461,0,0,0,0,0,0,0,0,0.133088726,0,0,0,0,0,0.058635378,0,0,0,0,0.015008338,0.011391499,5
2457,718689649,0,0.939457203,0.848639456,0.765625,0.01,0.008285833,0,0,0,0,0,0,0.115558094,0.139787126,0.011494253,0.013480558,0,0,0.070866142,0.050264782,0,0,0,0,0,0,0,0,0,0,0.02006689,0.013384235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004142916,0,0,0,0.174296635,0.124452783,0,0.079570191,0,0,0,0,0,0.035067075,0,0,0,0,0,0,0,0.011399269,4
3602,1018369239,0.364583333,0,0.05952381,0,0.005,0.142844898,0,0,0.179487179,0.038634527,0,0,0.009559535,0.003649265,0.011494253,0.023709524,0,0,0.015748031,0.122853214,0.006849315,0.006082978,0,0,0,0,0,0,0,0,0,0,0,0,0.003417401,0.002580379,0,0,0,0,0,0,0,0,0,0,0.142844898,0,0.010471778,0,0.055003568,0.218886804,0,0.875156315,0.219237976,0,0,0,0,0,0,0,0.133333333,0,0,0,0,0.011406916,5
4346,525335535,0,0,0.044217687,0.40625,0.035,0.019200274,0,0,0,0,0,0,0.01946952,0.019395168,0.022988506,0.055344804,0.098233525,0.057069903,0,0,0,0,0.050890585,0.073773156,0,0,0,0,0,0,0.001672241,0.002021109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002742896,0,0,0,0.143535884,0.25547217,0.043305431,0,0,0.15143429,0,0,0,0.063544363,0,0,0,0,0,0,0,0.011412719,2
2453,717560536,0,0,0,0,0.015,0.042814897,0,0,0,0,0,0,0,0,0.034482759,0.035022355,0.048326482,0.115061137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059106838,0.085214523,0,0,0,0,0.071428571,0.086786515,0,0,0,0,0,0,0.014271632,0,0,0,0,0.107775693,0.177475511,0,0,0,0,0,0,0,0.136530203,0,0,0,0.485527544,0,0,0.011417233,1
2221,478109317,0,0.922755741,0.833333333,0.75,0.035,0.022928899,0.010940919,0.033846802,0.025641026,0.008415615,0.002666667,0.005434817,0,0,0.091954023,0.05378675,0,0,0.015748031,0.067234267,0,0,0,0,0,0,0.005376344,0.012787658,0.032608696,0.017258913,0,0,0,0,0.02306746,0.023945915,0,0,0,0,0,0,0,0,0.00877193,0.013483754,0.003275557,0.150050017,0.015967199,0.244950952,0,0.062070044,0,0.478949562,0,0,0,0.099819964,0.066022007,0,0,0,0.183308642,0,0,0,0.193996665,0.011435382,4
340,474698180,0,0.870563674,0.75,0.375,0,0,0.002188184,0.003595283,0,0,0,0,0,0,0.034482759,0.024319198,0.051169217,0.048580491,0,0,0,0,0.132315522,0.173675658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.016188232,0,0.079693231,0,0,0,0.074838441,0.070769821,0,0,0.137117052,0,0,0,0,0,0,0,0,0,0,0.232907171,0.011446381,4
2776,995490315,0.677083333,0,0.110544218,0,0.02,0.123858912,0,0,0.102564103,0.024385959,0,0,0.01297968,0.006802951,0.045977011,0.029670776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012658228,0.011599985,0.035087719,0.057489472,0.030964728,0,0.011567052,0,0.07551888,0.0684803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026623405,0.206781545,0.011463337,5
2756,988855201,0,0.891440501,0.760204082,0.3125,0.01,0.01711453,0,0,0,0,0.048,0.015100983,0.016763257,0.015802219,0.011494253,0.006096735,0,0,0.007874016,0.002633196,0,0,0.030534351,0.046603835,0.008130081,0.009526508,0,0,0,0,0,0,0.015253378,0.019812424,0,0,0.017939815,0.104100809,0,0,0,0,0.063291139,0.075428948,0,0,0.008557265,0,0,0.037811759,0.135825671,0.056285178,0,0.037515632,0,0.159439626,0.089696566,0,0,0,0.123005477,0,0,0.136947996,0,0.034623761,0,0.011464014,0
4074,753344191,0,0.104384134,0.159863946,0.6875,0.005,0.002985757,0.006564551,0.001760034,0,0,0.008,0.003770445,0,0,0.034482759,0.025674028,0.056854685,0.070060676,0.015748031,0.017496123,0.020547945,0.014028976,0.030534351,0.029119272,0.008130081,0.003506038,0,0,0,0,0.007802676,0.016183846,0,0,0,0,0.002314815,0.016983148,0,0,0.007108988,0.01887981,0,0,0.026315789,0.033883244,0.002985757,0.013004335,0,0.056645509,0,0.079007713,0.091855047,0.124635265,0.168540496,0.09962197,0.033011004,0,0,0.109049637,0,0.509754877,0,0.173149589,0,0,0.162497684,0.011470234,2
1163,880710124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212598425,0.20196612,0.003424658,0.00761672,0,0,0.008130081,0.028296207,0.005376344,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106572183,0.549031855,0,0.266422141,0.035807161,0,0,0,0,0,0,0,0,0,0.011476475,1
265,445033855,0,0,0.071428571,0.65625,0,0,0,0,0,0,0,0,0,0,0.011494253,0.00677415,0.022741874,0.035484423,0.039370079,0.017730185,0.003424658,0.001291116,0.020356234,0.045433864,0.008130081,0.003151893,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.002384245,0,0,0.012658228,0.011599985,0.087719298,0.115519839,0,0,0,0,0,0.062539087,0.116307161,0.05052105,0.093066833,0.233155437,0.029676559,0,0,0,0,0,0,0,0.040016006,0.026623405,0.166203446,0.011485211,2
1842,1054482136,0.270833333,0,0.044217687,0,0,0,0,0,0,0,0,0,0,0,0.229885057,0.107708983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049718574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011494253,5
2728,963424254,0.09375,0.893528184,0.770408163,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.011370937,0.011161272,0,0,0,0,0.142493639,0.231069223,0,0,0,0,0.076086957,0.07644478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073166523,0,0,0.169398647,0,0,0.12532749,0,0,0,0,0,0,0,0,0.011497577,0
607,591210877,0,0,0.069727891,0.640625,0.015,0.019243132,0.002188184,0.01532884,0,0,0.088,0.072841917,0,0,0.034482759,0.007451565,0.027005975,0.018137068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063291139,0.109125063,0,0,0.006414377,0.339779927,0,0.099485915,0,0.022930999,0.050061305,0,0,0,0,0,0,0,0,0,0,0,0,0.050091115,0,0.011498403,2
3502,960068948,0.145833333,0.924843424,0.824829932,0.4375,0,0,0.015317287,0.005189843,0,0,0.098666667,0.084006017,0.025959361,0.008965478,0.034482759,0.035564287,0.005685469,0.00630454,0,0,0,0,0.010178117,0.012934677,0,0,0,0,0.02173913,0.008774733,0,0,0.013346705,0.016753294,0,0,0.00462963,0.006932787,0,0,0,0,0,0,0,0,0,0.016434049,0,0.10232997,0.049762441,0.109443402,0.082657463,0,0,0.13275517,0,0,0.050350117,0,0.11887184,0,0,0.035341187,0,0,0,0.011500256,4
2356,608545315,0,0,0.008503401,0.078125,0.01,0.01011443,0,0,0,0,0,0,0,0,0.034482759,0.024251456,0.019580754,0.023375495,0.007874016,0.023376927,0,0,0,0,0,0,0,0,0,0,0.008361204,0.024298226,0,0,0,0,0,0,0,0,0.150035189,0.074963408,0,0,0,0,0.005057215,0,0,0,0,0.074629977,0.088986962,0.33305544,0,0,0,0,0,0.152788892,0,0.095902014,0,0,0,0,0,0.011516696,1
3606,1019372711,0.34375,0,0.056122449,0,0.025,0.018443121,0,0,0,0,0,0,0.00973476,0.009461058,0.022988506,0.010161225,0.028427343,0.016913013,0.031496063,0.008777319,0,0,0.020356234,0.024309392,0,0,0.016129032,0.020142484,0,0,0,0,0.001906672,0.00191795,0,0,0.006944444,0.059299309,0,0,0.041075732,0.029403591,0,0,0.026315789,0.064791562,0.003688624,0,0,0,0.140035009,0.046904315,0.044348576,0.031263026,0,0.124749833,0,0.052410482,0,0,0.095260776,0.137399956,0,0.201526265,0,0,0.310728182,0.011518729,5
