CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,net_sales,avg,Cluster,,
577527138,0,15,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.09,0,0,0,0,0,0,0,0,0,0,4.256666667,0,0,0,0,0,0,0,0,0,1.09,13.86,0.66,5,,
579171539,0,442,443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47.98,0,0,0,0,0,0,0,0,0,0,3,25.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.99,0,0,0,0,0,0,8.646666667,0,0,73.92,3.52,5,,
579733502,0,0,1,1,7,11.46,0,0,0,0,0,0,0,0,3,8.97,7,32.53,0,0,2,7.98,0,0,0,0,0,0,5,9.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.637142857,0,0,0,0,2.99,4.647142857,0,3.99,0,0,0,1.942,0,0,0,0,0,0,0,0,70.65,3.364285714,5,,
579899584,0,0,0,0,3,7.5,0,0,0,0,0,0,0.222,0.66,0,0,0.555,2.12,0,0,0,0,6,3.64,0,0,0,0,0,0,0,0,0,0,0.25,0.87,0.25,1,0,0,0,0,0,0,0,0,2.5,0,0,0,2.972972973,0,3.81981982,0,0,0.606666667,0,0,0,0,0,0,3.48,4,0,0,0,15.79,0.751904762,5,,
580188878,18,17,39,4,0,0,0,0,0,0,0,0,0,0,3,2.19,0,0,0,0,0,0,0,0,0,0,0,0,18,49.14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,2.73,0,0,0,0,0,1,0,0,52.33,2.491904762,5,,
582820163,0,445,480,35,1,2.49,4,4.41,0,0,0,0,0,0,7,8.46,15,37.01,9,8.35,5,3.5,2,4.98,0,0,19,37.81,0,0,0,0,1,11.49,0,0,0,0,0,0,0,0,0,0,3,8.77,2.49,1.1025,0,0,0,1.208571429,2.467333333,0.927777778,0.7,2.49,0,1.99,0,0,11.49,0,0,0,0,0,2.923333333,127.27,6.060476191,5,,
583022603,0,442,443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99,0,0,0,0,0,0,0,0,1,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,5.48,0.260952381,5,,
584961718,0,75,84,9,0,0,0,0,0,0,0,0,3.167,13.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.243763814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.44,0.64,5,,
585082779,0,459,494,35,13,31.08,1,10.49,0,0,7,27.93,12.5,59.29,3,4.97,8,71.8,0,0,0,0,0,0,1,1,1,19.99,0,0,0,0,0,0,0,0,0,0,4,25,0,0,1,11.99,0,0,2.390769231,10.49,0,3.99,4.7432,1.656666667,8.975,0,0,0,1,19.99,0,0,0,0,0,0,6.25,11.99,0,263.54,12.54952381,5,,
585682958,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,2,14.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.98,0.713333333,5,,
592865596,0,0,46,46,6,21.01,0,0,0,0,1,1.19,1.5,8.85,0,0,10.5,47.65,0,0,0,0,0,0,0,0,0,0,0,0,5.5,24.58,0,0,0,0,0,0,0,0,2,2.49,4,31.56,0,0,3.501666667,0,0,1.19,5.9,0,4.538095238,0,0,0,0,0,0,4.469090909,0,1.245,0,0,0,7.89,0,137.33,6.53952381,5,,
592966865,0,0,13,13,0,0,0,0,0,0,1,2.49,0,0,0,0,0,0,0,0,1,3.99,0,0,1,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,3.99,0,3.49,0,0,0,0,0,0,0,0,0,0,9.97,0.474761905,5,,
596162024,0,446,475,29,3,10.97,0,0,0,0,0,0,3,10.48,5,8.96,4,30.16,0,0,4,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.656666667,0,0,0,3.493333333,1.792,7.54,0,2.465,0,0,0,0,0,0,0,0,0,0,0,0,70.43,3.353809524,5,,
597119684,0,325,330,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.875,60.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.539057592,0,0,0,0,60.62,2.886666667,5,,
597254580,0,279,287,8,5,39.95,10,64.3,1,71.99,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99,6.43,71.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.24,8.392380952,5,,
597440619,0,338,381,43,6,19.42,1,3.03,0,0,0,0,3,15.28,18,22.55,2,8.98,0,0,0,0,8,19.58,9,28.54,0,0,3,8.97,0,0,0,0,1,3.49,0,0,0,0,11,8.14,2,2.69,3,12.72,3.236666667,3.03,0,0,5.093333333,1.252777778,4.49,0,0,2.4475,3.171111111,0,2.99,0,0,0.74,3.49,0,0,1.345,4.24,153.39,7.304285714,5,,
597699008,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.99,0,0,1,0.99,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,0,0.99,0,0,0,18,0,0,0,24.98,1.18952381,5,,
598383412,0,450,450,0,31,94.33,10,6.65,1,8.99,2,2.98,15.125,53.27,1,2.49,30.097,81.21,2,5.48,10,23.1,6,14.44,0,0,0,0,0,0,27.666,91.81,0,0,0,0,7.5,47.15,0,0,0.5,2.25,7.125,36.45,2,0.5,3.042903226,0.665,8.99,1.49,3.521983471,2.49,2.698275576,2.74,2.31,2.406666667,0,0,0,3.318513699,0,4.5,0,6.286666667,0,5.115789474,0.25,471.1,22.43333333,5,,
599612405,0,0,34,34,3,37.27,24,41.33,1,3.59,13,52.01,0,0,2,5.1,20,64.74,14,29.66,2,4.78,6,12.08,14,33.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.58,12.42333333,1.722083333,3.59,4.000769231,0,2.55,3.237,2.118571429,2.39,2.013333333,2.369285714,0,0,0,0,0,0,0,0,0,1.43,292.31,13.91952381,5,,
599998879,0,433,434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0525,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21,0.390952381,5,,
601849839,0,446,450,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79,0.370952381,5,,
602226938,0,0,0,0,0,0,0,0,0,0,3,14.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,17.24,0.820952381,5,,
602681314,9,211,248,28,0,0,0,0,0,0,19,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.106842105,0,0,0,0,0,0,0,0,0,0,13.82333333,0,0,0,0,0,0,62.5,2.976190476,5,,
603163932,0,9,10,1,3,24.37,0,0,0,0,0,0,0,0,1,3.29,4,40.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93,122.23,0,0,0.75,2.06,0,0,0,0,1.5,10.79,0,0,8.123333333,0,0,0,0,3.29,10.11,0,0,0,0,0,0,0,4.902928199,0,0,2.746666667,0,7.193333333,0,203.18,9.675238095,5,,
604201848,43,413,470,14,5,8.51,0,0,0,0,15,57.84,0,0,2,4.29,3,21.85,1,1.5,4,7.74,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99,0,0,3,15.89,0,0,0,0,0,0,1.702,0,0,3.856,0,2.145,7.283333333,1.5,1.935,0,0,0,0,0,0,0,2.99,0,5.296666667,0,0,120.61,5.743333333,5,,
604477265,0,452,484,32,0,0,0,0,0,0,0,0,1,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.79,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.79,0,16.78,0.799047619,5,,
608049516,18,7,41,16,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.28,0,0,0,0,0,0,3,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2.64,0,0,0,0,4.5,0,0,0,19.28,0.918095238,5,,
609049507,0,183,191,8,6,17.94,0,0,0,0,3,9.57,1.5,7.5,4,3.88,5.5,55.99,0,0,8,17.03,7,8.5,0,0,0,0,2,13.28,0,0,0,0,2,5.58,0,0,0,0,0,0,0,0,2,7.63,2.99,0,0,3.19,5,0.97,10.18,0,2.12875,1.214285714,0,0,6.64,0,0,0,2.79,0,0,0,3.815,146.9,6.995238095,5,,
609169446,0,9,9,0,0,0,0,0,0,0,0,0,2.5,11.23,0,0,0,0,5,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,4.492,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.25,21.78,1.037142857,5,,
609506365,0,442,490,48,52,79.82,34,17.73,0,0,10,24.12,35.333,86,87,98.91,30,86.2,53,341.79,2,5.66,52,91.2,15,31.35,0,0,45,123.34,0,0,18,73.12,0,0,2,2.38,3,3.7,15.139,27.68,5,22.55,36,57.54,1.535,0.521470588,0,2.412,2.433985226,1.136896552,2.873333333,6.448867925,2.83,1.753846154,2.09,0,2.740888889,0,4.062222222,1.82839025,0,1.19,1.233333333,4.51,1.598333333,1173.09,55.86142857,5,,
609685557,0,414,414,0,4,15.4,0,0,0,0,0,0,0,0,1,0.8,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13.12,0,0,0,0,3.85,0,0,0,0,0.8,28,0,0,0,0,0,0,0,0,1.192727273,0,0,0,0,0,57.32,2.72952381,5,,
612257964,0,451,469,18,0,0,0,0,0,0,0,0,0,0,3,4.97,1.958,22.98,0,0,0,0,1.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.49,0,0,0,0,0,1.656666667,11.73646578,0,0,0.8,0,0,0,0,0,0,0,0,0,0,3.49,32.64,1.554285714,5,,
613080977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,68.92,0,0,0,0,5,10.48,0,0,6,17.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3075,0,0,2.096,0,2.99,0,0,0,0,0,0,0,0,0,97.34,4.635238095,5,,
614692317,0,79,99,20,0,0,1,2.16,0,0,0,0,0,0,3,4.3,3,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.84,0,2.16,0,0,0,1.433333333,2.293333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,14.18,0.675238095,5,,
615045150,0,0,31,31,0,0,0,0,0,0,10,34.5,1,6.49,0,0,0,0,0,0,1,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,6.49,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,45.98,2.18952381,5,,
616148961,0,466,492,26,7,16.08,0,0,0,0,19,73.31,0,0,1,10.79,3,48.94,0,0,0,0,3,8.57,0,0,0,0,0,0,0,0,0,0,0,0,11,245.15,2,14.44,0,0,2,17.98,0,0,2.297142857,0,0,3.858421053,0,10.79,16.31333333,0,0,2.856666667,0,0,0,0,0,0,0,22.28636364,7.22,8.99,0,435.26,20.72666667,5,,
621852979,0,0,47,47,2,4.23,4,6.69,0,0,16,32.07,0,0,1,0.5,4,11.96,0,0,13,36.48,0,0,2,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.13,2.115,1.6725,0,2.004375,0,0.5,2.99,0,2.806153846,0,3.04,0,0,0,0,0,0,0,0,0,2.065,102.14,4.863809524,5,,
621866094,0,130,130,0,2,8.78,0,0,0,0,0,0,2,7.98,0,0,0,0,0,0,1,5.59,0,0,0,0,0,0,0,0,2,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,0,3.99,0,0,0,5.59,0,0,0,0,3.59,0,0,0,0,0,0,0,29.53,1.406190476,5,,
623936986,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,16.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.347142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.43,0.782380952,5,,
625523618,0,277,307,30,5,32.81,0,0,0,0,0,0,3,23.97,0,0,5,20.98,0,0,2,7.98,0,0,0,0,0,0,0,0,3,7.87,5.5,20.52,0,0,1.25,28.12,0,0,0,0,0,0,0,0,6.562,0,0,0,7.99,0,4.196,0,3.99,0,0,0,0,2.623333333,3.730909091,0,0,22.496,0,0,0,142.25,6.773809524,5,,
626927875,0,0,44,44,6,15.44,0,0,0,0,0,0,4.944,17.05,0,0,9.112,33.26,0,0,0,0,6,5.34,0,0,0,0,0,0,1,2.99,4.056,21.58,3,10.47,1,2.49,0,0,0,0,0,0,3,12.95,2.573333333,0,0,0,3.448624596,0,3.650131695,0,0,0.89,0,0,0,2.99,5.320512821,0,3.49,2.49,0,0,4.316666667,121.57,5.789047619,5,,
629076399,0,0,30,30,4,11.86,0,0,0,0,0,0,2,5.38,5,4.89,25,49.79,3,2.37,0,0,3,2.79,1,9.99,0,0,1,8.39,0,0,1,4.55,0,0,0,0,0,0,0,0,1,4.19,5,7.9,2.965,0,0,0,2.69,0.978,1.9916,0.79,0,0.93,9.99,0,8.39,0,4.55,0,0,0,0,4.19,1.58,112.1,5.338095238,5,,
630549228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.48,0,0,0,0,4,12.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,0,0,3.215,0,0,0,0,0,0,0,0,0,0,0,0,20.34,0.968571429,5,,
631723327,0,434,446,12,0,0,0,0,0,0,3,103.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.99,0,0,0,0,0,0,0,0,0,0,0,34.66,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,0,0,0,112.97,5.37952381,5,,
634506141,0,0,33,33,2,6.23,0,0,0,0,0,0,1.5,3.75,0,0,3,5.37,7,3.5,0,0,0,0,1,0.49,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,3.115,0,0,0,2.5,0,1.79,0.5,0,0,0.49,0,0,0,0,0,0,4.5,0,0,0,28.34,1.34952381,5,,
634923551,0,0,0,0,2,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58,0.313333333,5,,
635156813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.333,24.02,1,0.76,0,0,0,0,0,0,1,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.275603437,0.76,0,0,0,1.39,0,0,0,0,0,0,0,0,0,26.17,1.246190476,5,,
636040727,0,0,0,0,0,0,16,5.89,0,0,0,0,0,0,0,0,1,1.97,0,0,0,0,2,8.48,0,0,0,0,0,0,0,0,0,0,4.5,12.57,0.75,13.12,0,0,0,0,0,0,2,5.48,0,0.368125,0,0,0,0,1.97,0,0,4.24,0,0,0,0,0,0,2.793333333,17.49333333,0,0,2.74,47.51,2.262380952,5,,
639120559,0,301,319,18,14,55.86,0,0,0,0,0,0,0,0,0,0,1,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35.98,0,0,0,0,0,0,3,12.47,3.99,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,17.99,0,0,4.156666667,109.3,5.204761905,5,,
646165852,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,21,149.79,0,0,0,0,3,10.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.861,26.63,0,0,0,0,0,0,0,0,0,0,7.132857143,0,0,3.656666667,0,0,0,0,0,1.678960974,0,0,0,0,0,187.39,8.923333333,5,,
647198258,0,0,36,36,6,15.62,0,0,0,0,66,274.91,0,0,2,2,2,11.18,0,0,0,0,0,0,2,9.98,0,0,0,0,0,0,0,0,0,0,1,5.99,0,0,0,0,0,0,1,1.99,2.603333333,0,0,4.16530303,0,1,5.59,0,0,0,4.99,0,0,0,0,0,0,5.99,0,0,1.99,321.67,15.31761905,5,,
647984475,36,0,40,4,0,0,18,6.61,1,0.97,0,0,0,0,2,1,0,0,3,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367222222,0.97,0,0,0.5,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,15.03,0.715714286,5,,
648100360,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.98,0,0,0,0,0,0,0,0,4,11.16,1,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,2.79,0.59,0,0,0,0,0,0,0,0,17.73,0.844285714,5,,
648148922,0,433,433,0,0,0,0,0,0,0,0,0,0,0,6,19.34,12,10.68,0,0,0,0,0,0,0,0,0,0,1,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223333333,0.89,0,0,0,0,0,8.99,0,0,0,0,0,0,0,0,39.01,1.857619048,5,,
648445336,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.004285714,0,0,0,0,0,0,0,0,0,14.03,0.668095238,5,,
648821635,0,447,490,43,0,0,0,0,0,0,9,25.29,6.514,39.69,0,0,2,7.72,1,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,6.093030396,0,3.86,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,74.69,3.556666667,5,,
651862575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068888889,0,0,0,0,0,0,0,0,0,0,0,0,37.24,1.773333333,5,,
651913758,0,36,74,38,0,0,0,0,0,0,0,0,10,23.94,1,1.99,22,106.81,0,0,0,0,0,0,3,29.97,30,87.7,0,0,0,0,4,21.96,0,0,5,50.95,0,0,0,0,0,0,0,0,0,0,0,0,2.394,1.99,4.855,0,0,0,9.99,2.923333333,0,0,5.49,0,0,10.19,0,0,0,323.32,15.39619048,5,,
652675661,0,0,44,44,19,50.65,73,103.95,0,0,0,0,0,0,1,1,10,59.2,0,0,18,56.32,2,7.49,2,4.98,4,8.46,0,0,1.417,8.49,0,0,0,0,2,14,0,0,2.167,13.42,1,7.19,10,84.4,2.665789474,1.423972603,0,0,0,1,5.92,0,3.128888889,3.745,2.49,2.115,0,5.991531404,0,6.192893401,0,7,0,7.19,8.44,419.55,19.97857143,5,,
652695693,0,434,434,0,8,9.32,0,0,0,0,82,76.44,11.862,28.92,0,0,3,10.57,0,0,1,1.11,0,0,0,0,0,0,0,0,0.556,2.67,0,0,0,0,0,0,1,8.47,0,0,0.083,0.32,15,4.08,1.165,0,0,0.932195122,2.438037431,0,3.523333333,0,1.11,0,0,0,0,4.802158273,0,0,0,0,8.47,3.855421687,0.272,141.9,6.757142857,5,,
656136124,0,210,237,27,0,0,2,3.26,0,0,0,0,3,5.98,6,5.4,3,6.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.24,0,0,2,1.8,0,0,0,0,0,0,0,1.63,0,0,1.993333333,0.9,2.06,0,0,0,0,0,0,0,0,0,2.24,0,0.9,0,0,24.86,1.183809524,5,,
657106308,0,0,0,0,1,6.4,0,0,0,0,5,49.85,1,1.43,3,2.81,4,9.99,0,0,8,24.1,1.125,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,9.97,1.43,0.936666667,2.4975,0,3.0125,1.991111111,0,0,0,0,0,0,0,0,0,0,0,96.82,4.610476191,5,,
657510558,0,453,487,34,14,39.13,3,9.15,0,0,0,0,27,123.3,1,2.13,6,38.21,0,0,1,2.03,0,0,0,0,0,0,0,0,3,15.27,0,0,2,9.58,0,0,0,0,0,0,1.5,10.49,0,0,2.795,3.05,0,0,4.566666667,2.13,6.368333333,0,2.03,0,0,0,0,5.09,0,0,4.79,0,0,6.993333333,0,249.29,11.87095238,5,,
657597068,0,70,102,32,0,0,0,0,0,0,0,0,10.75,51.37,1,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.82,0,0,0,0,0,0,4.778604651,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,16.82,0,69.03,3.287142857,5,,
658144993,0,0,2,2,0,0,2,3.58,0,0,0,0,0,0,0,0,7,103.63,0,0,0,0,1,11.99,5,20.43,0,0,0,0,0,0,0,0,0,0,3.5,39.27,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,14.80428571,0,0,11.99,4.086,0,0,0,0,0,0,11.22,0,0,0,178.9,8.519047619,5,,
662223312,0,0,44,44,2,19.48,0,0,0,0,13,33.89,0,0,0,0,5,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.87,9.74,0,0,2.606923077,0,0,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,3.623333333,103.09,4.909047619,5,,
664442696,0,11,19,8,1,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39,0.256666667,5,,
665092185,0,0,45,45,2,14.34,9,24.11,0,0,1,4.49,3,21.28,6,9.81,4,13.81,0,0,0,0,4,14.96,3,3.67,0,0,1,4.19,0,0,1,5.09,1.306,3.79,0,0,0,0,0,0,0,0,0,0,7.17,2.678888889,0,4.49,7.093333333,1.635,3.4525,0,0,3.74,1.223333333,0,4.19,0,5.09,0,2.901990812,0,0,0,0,119.54,5.692380952,5,,
665133278,0,0,29,29,0,0,0,0,0,0,0,0,0,0,2,1.6,0,0,0,0,0,0,1,6.39,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,6.39,0.8,0,0,0,0,0,0,0,0,0,0,19.99,0.951904762,5,,
665219077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.17,10,11.9,0,0,0,0,3,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,1.19,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,27.74,1.320952381,5,,
666654348,0,75,81,6,0,0,0,0,0,0,0,0,0,0,1,0.5,7,28.46,0,0,0,0,0,0,1,4.5,15,38.36,0,0,0,0,0,0,0,0,1,12.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.065714286,0,0,0,4.5,2.557333333,0,0,0,0,0,12.61,0,0,0,84.43,4.020476191,5,,
667079909,0,0,46,46,10,55.96,1,2.39,0,0,0,0,2,4.99,4,4.67,21,97.76,1,1,4,14.41,0,0,0,0,4,6.69,6,13.32,1.333,5.47,1,12.75,0,0,19.223,90.23,0,0,0,0,1.278,8.25,0,0,5.596,2.39,0,0,2.495,1.1675,4.655238095,1,3.6025,0,0,1.6725,2.22,4.103525882,12.75,0,0,4.693856318,0,6.455399061,0,317.89,15.13761905,5,,
667359327,89,452,557,16,1,3.49,24,39.6,0,0,0,0,0,0,0,0,8,31.37,0,0,0,0,0,0,7,15.78,0,0,1,1.39,0,0,4,13.96,0,0,0,0,0,0,0,0,0,0,1,1.79,3.49,1.65,0,0,0,0,3.92125,0,0,0,2.254285714,0,1.39,0,3.49,0,0,0,0,0,1.79,107.38,5.113333333,5,,
669325847,0,0,44,44,17,180.7,0,0,0,0,3,22.62,36.833,192.57,5,17.19,25.194,158.35,0,0,0,0,6,5.93,0,0,0,0,1,2.12,21,30.87,0,0,2,8.98,0,0,0,0,1.444,10.71,0,0,0,0,10.62941177,0,0,7.54,5.22819211,3.438,6.285226641,0,0,0.988333333,0,0,2.12,1.47,0,7.416897507,4.49,0,0,0,0,630.04,30.00190476,5,,
669430993,0,0,17,17,0,0,4,14.36,0,0,0,0,0,0,1,1.89,1,5.99,5,5.95,0,0,0,0,0,0,0,0,0,0,0,0,1.5,15.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59,0,0,0,1.89,5.99,1.19,0,0,0,0,0,0,10.19333333,0,0,0,0,0,0,43.48,2.070476191,5,,
